customer_id,age,city,monthly_income,avg_monthly_balance,monthly_expense,existing_emi,cibil_score,salary_consistency,digital_activity_score,credit_card_spend,investment_amount,rent_payment,loan_history,foir,savings_ratio,recommended_loan,loan_accepted
CUST06253,32,Mumbai,86762,111370,49808,24263,731,0.49,32,30683,11003,1,0,0.28,0.15,Home Loan,1
CUST06254,44,Hyderabad,24147,26673,6057,1018,609,0.9,75,12199,7653,1,3,0.04,0.71,None,0
CUST06255,31,Pune,91216,45577,30222,25781,762,0.89,87,38346,9319,1,1,0.28,0.39,Home Loan,1
CUST06256,26,Pune,119047,57627,67552,1213,620,0.89,78,66300,7484,0,2,0.01,0.42,Personal Loan,1
CUST06257,42,Hyderabad,198585,321547,96459,55121,753,0.97,51,20044,75301,0,0,0.28,0.24,Auto Loan,1
CUST06258,23,Chennai,109903,11062,90784,6445,813,0.71,29,45239,68845,1,0,0.06,0.12,None,0
CUST06259,42,Chennai,80059,122786,36612,9484,702,0.81,89,39980,9570,1,2,0.12,0.42,Home Loan,1
CUST06260,29,Nagpur,98679,100230,42981,38255,776,0.46,55,53482,14453,0,2,0.39,0.18,None,0
CUST06261,34,Nagpur,99341,83816,50466,7437,744,0.6,30,12542,53199,0,1,0.07,0.42,Mortgage Loan,1
CUST06262,27,Pune,178746,183946,114445,48003,656,0.42,50,106352,52274,1,0,0.27,0.09,None,0
CUST06263,39,Chennai,241137,289190,158134,25670,647,0.56,72,144040,39505,0,2,0.11,0.24,Personal Loan,1
CUST06264,40,Chennai,222465,324641,165153,84951,739,0.85,86,100281,121909,0,2,0.38,-0.12,None,0
CUST06265,30,Nagpur,171224,254189,144739,3364,584,0.59,58,92443,56593,1,3,0.02,0.14,None,0
CUST06266,47,Delhi,97988,149569,70794,21671,719,0.48,70,11663,17891,1,0,0.22,0.06,Home Loan,1
CUST06267,44,Pune,49582,28432,25835,18830,650,0.46,65,20600,11436,0,1,0.38,0.1,None,0
CUST06268,51,Chennai,90916,157608,66109,33099,591,0.82,65,48347,23066,1,2,0.36,-0.09,None,0
CUST06269,49,Pune,217452,336082,103678,35560,842,0.47,67,96629,11733,1,0,0.16,0.36,Home Loan,1
CUST06270,42,Hyderabad,81361,107661,37857,4,654,0.47,66,36077,16139,1,1,0.0,0.53,None,0
CUST06271,22,Bangalore,115680,194783,92408,28097,737,0.62,39,13571,46274,1,0,0.24,-0.04,None,0
CUST06272,47,Pune,93191,35628,71694,2877,601,0.91,50,28201,35155,1,1,0.03,0.2,None,0
CUST06273,29,Bangalore,228210,358516,130496,72540,658,0.52,32,64368,119580,1,0,0.32,0.11,None,0
CUST06274,35,Delhi,68525,57173,20036,6281,600,0.77,69,19353,31040,0,0,0.09,0.62,Auto Loan,1
CUST06275,44,Chennai,134757,33224,73469,13278,830,0.62,47,30091,43443,0,3,0.1,0.36,None,0
CUST06276,39,Pune,54953,41343,22039,7999,758,0.56,45,7215,38322,0,2,0.15,0.45,Mortgage Loan,1
CUST06277,28,Nagpur,27446,23732,17816,7215,723,0.75,33,6125,6415,1,3,0.26,0.09,None,0
CUST06278,25,Pune,129529,159765,92274,26189,651,0.44,48,45762,44443,1,3,0.2,0.09,None,0
CUST06279,24,Mumbai,155217,264904,86101,30288,785,0.75,29,9226,18921,1,1,0.2,0.25,Home Loan,1
CUST06280,32,Delhi,178916,261204,97837,4149,830,0.92,20,85955,27875,0,2,0.02,0.43,Personal Loan,1
CUST06281,38,Mumbai,73389,9962,24819,616,739,0.41,30,34818,23799,1,2,0.01,0.65,Home Loan,1
CUST06282,23,Mumbai,31904,42645,8060,11197,737,0.61,66,13785,8683,0,2,0.35,0.4,Personal Loan,1
CUST06283,53,Pune,210525,68988,72584,47554,847,0.65,71,52382,119825,1,0,0.23,0.43,Home Loan,1
CUST06284,30,Bangalore,114496,180435,64660,8332,827,0.79,73,20019,52113,1,0,0.07,0.36,Home Loan,1
CUST06285,37,Mumbai,101284,181841,67870,44269,717,0.74,96,8413,44799,1,3,0.44,-0.11,None,0
CUST06286,45,Bangalore,98079,172967,30607,16045,589,0.64,52,32055,8545,0,1,0.16,0.52,None,0
CUST06287,25,Mumbai,117110,57202,57001,33005,746,0.97,77,50749,8402,0,0,0.28,0.23,Personal Loan,1
CUST06288,23,Pune,69401,57775,18282,25078,644,0.53,72,14410,46686,1,2,0.36,0.38,None,0
CUST06289,33,Nagpur,232839,307453,58498,32866,830,0.67,21,27213,117300,1,2,0.14,0.61,Home Loan,1
CUST06290,24,Nagpur,119169,138850,81625,9168,667,0.56,62,55158,44270,1,1,0.08,0.24,Home Loan,1
CUST06291,22,Chennai,91539,152175,57488,21007,740,0.72,29,28915,63209,1,1,0.23,0.14,Home Loan,1
CUST06292,47,Delhi,35764,60046,9887,8052,815,0.81,95,21162,3526,1,0,0.23,0.5,Personal Loan,1
CUST06293,49,Chennai,229193,384360,64777,54458,689,0.73,77,59265,44984,0,0,0.24,0.48,None,0
CUST06294,35,Bangalore,203629,106847,138344,837,619,0.63,60,89537,112996,0,3,0.0,0.32,Personal Loan,1
CUST06295,39,Chennai,246706,43004,104706,23086,640,0.99,94,18489,40953,1,1,0.09,0.48,None,0
CUST06296,54,Mumbai,212990,236096,175580,52994,663,0.46,78,28041,75477,0,1,0.25,-0.07,None,0
CUST06297,40,Nagpur,70603,78671,53685,30118,609,0.6,55,33088,38941,0,3,0.43,-0.19,None,0
CUST06298,33,Nagpur,225585,25366,86842,45174,658,0.73,83,65801,134073,1,3,0.2,0.41,None,0
CUST06299,53,Hyderabad,37151,41118,27002,14028,787,0.71,38,10274,23600,1,0,0.38,-0.1,None,0
CUST06300,23,Mumbai,28289,10567,13124,7162,666,0.69,87,10411,10984,1,0,0.25,0.28,None,0
CUST06301,52,Hyderabad,106047,82581,41382,27423,793,0.98,26,52398,4084,1,1,0.26,0.35,Home Loan,1
CUST06302,25,Nagpur,181761,117955,80551,14368,789,0.5,54,72689,84655,0,0,0.08,0.48,None,0
CUST06303,22,Chennai,132807,75309,63452,55630,780,0.67,49,55150,41972,0,1,0.42,0.1,None,0
CUST06304,29,Chennai,222988,204460,102080,59394,633,0.53,41,87339,62254,1,1,0.27,0.28,None,0
CUST06305,59,Hyderabad,95544,111474,53807,8964,580,0.49,71,24913,57019,1,1,0.09,0.34,Home Loan,1
CUST06306,32,Delhi,69906,91417,52765,7814,658,0.57,48,21874,46582,1,2,0.11,0.13,None,0
CUST06307,45,Chennai,36212,27443,23867,5493,789,0.66,76,6816,10154,1,2,0.15,0.19,Mortgage Loan,1
CUST06308,33,Bangalore,199864,212625,73725,1142,644,0.45,50,86010,105470,1,0,0.01,0.63,Home Loan,1
CUST06309,44,Nagpur,149361,255422,121892,9520,727,0.64,56,66174,84979,1,0,0.06,0.12,None,0
CUST06310,39,Nagpur,206015,180940,139566,61895,634,0.43,69,78678,66859,0,2,0.3,0.02,None,0
CUST06311,55,Delhi,141749,94237,92078,61589,771,0.48,36,35091,74531,1,3,0.43,-0.08,None,0
CUST06312,47,Chennai,100583,154270,81360,41352,815,0.47,99,55651,11079,1,3,0.41,-0.22,Home Loan,1
CUST06313,31,Mumbai,223622,245439,126715,45497,741,0.45,82,126168,39190,1,3,0.2,0.23,Home Loan,1
CUST06314,32,Hyderabad,67236,59000,46265,4702,818,0.82,23,12887,15962,1,2,0.07,0.24,Mortgage Loan,1
CUST06315,34,Nagpur,152591,212830,90266,39682,639,0.43,53,27367,61651,0,1,0.26,0.15,None,0
CUST06316,55,Hyderabad,151007,209987,120760,32669,739,0.65,69,56118,93195,1,3,0.22,-0.02,Home Loan,1
CUST06317,54,Mumbai,240824,192584,193341,36912,791,0.52,73,128735,21932,1,3,0.15,0.04,Home Loan,1
CUST06318,22,Nagpur,153070,127758,121261,18661,810,0.77,85,46787,17960,0,2,0.12,0.09,Auto Loan,1
CUST06319,29,Hyderabad,173290,237109,125096,39743,746,0.51,24,48250,113628,1,2,0.23,0.05,None,0
CUST06320,46,Chennai,147183,74079,116812,58683,783,0.64,34,83985,48156,1,1,0.4,-0.19,None,0
CUST06321,27,Bangalore,79361,51221,60106,18598,656,0.42,31,32072,15462,1,1,0.23,0.01,None,0
CUST06322,58,Hyderabad,98941,23108,75926,10272,656,0.61,36,44644,44692,1,2,0.1,0.13,None,0
CUST06323,35,Bangalore,155740,188943,82023,57905,790,0.59,73,53126,2147,1,2,0.37,0.1,None,0
CUST06324,41,Bangalore,227954,70638,120528,22406,730,0.89,67,117735,73125,1,3,0.1,0.37,Home Loan,1
CUST06325,50,Hyderabad,118571,14375,76409,24861,776,0.55,50,61017,11246,1,2,0.21,0.15,Home Loan,1
CUST06326,55,Nagpur,226017,284756,79181,52179,802,0.82,22,27636,86266,0,2,0.23,0.42,Mortgage Loan,1
CUST06327,36,Delhi,157026,180567,103914,50498,764,0.57,20,60259,98284,1,3,0.32,0.02,Home Loan,1
CUST06328,37,Delhi,79443,110166,53462,34602,688,0.5,86,16633,16237,0,3,0.44,-0.11,None,0
CUST06329,39,Pune,119661,30968,85779,11732,746,0.68,85,44711,50134,0,3,0.1,0.19,Personal Loan,1
CUST06330,59,Mumbai,213204,220873,112832,55171,662,0.73,32,59988,115920,1,3,0.26,0.21,None,0
CUST06331,32,Mumbai,43190,50147,35905,11954,662,0.55,83,7614,23903,1,0,0.28,-0.11,None,0
CUST06332,41,Nagpur,76437,98940,64020,14693,712,0.97,73,27531,10061,1,3,0.19,-0.03,Home Loan,1
CUST06333,22,Delhi,223912,272200,56164,86009,781,0.6,32,11594,152396,1,2,0.38,0.37,Home Loan,1
CUST06334,42,Chennai,199052,223306,106424,37376,580,0.43,50,105808,77047,0,1,0.19,0.28,Personal Loan,1
CUST06335,50,Mumbai,60184,6676,40396,23463,581,0.61,84,30259,11634,1,0,0.39,-0.06,None,0
CUST06336,45,Mumbai,30725,26679,15573,12910,689,0.42,86,4148,12520,1,3,0.42,0.07,None,0
CUST06337,38,Chennai,223717,387216,109228,33003,609,0.77,23,22867,112351,1,1,0.15,0.36,Home Loan,1
CUST06338,42,Nagpur,51530,91184,14235,15023,785,0.62,63,30411,233,0,3,0.29,0.43,Personal Loan,1
CUST06339,51,Hyderabad,78095,82651,61973,30683,735,0.44,70,9831,31585,0,2,0.39,-0.19,None,0
CUST06340,52,Bangalore,40385,9052,32016,3475,587,0.68,59,12046,19630,1,2,0.09,0.12,None,0
CUST06341,59,Chennai,126662,184658,32049,33080,603,0.55,58,46499,88280,0,1,0.26,0.49,None,0
CUST06342,47,Pune,36523,55013,26779,15818,793,0.62,50,17624,25540,0,1,0.43,-0.17,None,0
CUST06343,26,Nagpur,65140,72480,48034,25393,677,0.6,96,4506,36011,0,1,0.39,-0.13,None,0
CUST06344,55,Pune,196142,129657,75382,22215,825,0.44,32,33161,32950,0,0,0.11,0.5,Mortgage Loan,1
CUST06345,52,Chennai,23150,27431,17756,7535,721,0.95,44,2986,2307,1,0,0.33,-0.09,None,0
CUST06346,44,Bangalore,153210,73305,95340,58668,825,0.84,41,37451,3463,1,2,0.38,-0.01,Home Loan,1
CUST06347,27,Pune,46370,37482,18757,4316,625,0.99,96,21007,14142,0,0,0.09,0.5,None,0
CUST06348,36,Bangalore,158725,16537,108102,21883,813,0.77,37,58345,54097,0,0,0.14,0.18,Personal Loan,1
CUST06349,23,Pune,233670,383158,174691,65168,678,0.79,44,71382,121934,0,2,0.28,-0.03,None,0
CUST06350,58,Chennai,119961,14798,47602,36091,584,0.67,65,13443,18777,1,3,0.3,0.3,Home Loan,1
CUST06351,24,Bangalore,155963,27316,86452,14015,690,0.87,44,89985,95710,1,3,0.09,0.36,Home Loan,1
CUST06352,53,Chennai,110647,167103,77179,19938,719,0.52,73,21790,8423,0,3,0.18,0.12,Auto Loan,1
CUST06353,59,Mumbai,223147,111243,185401,79310,699,0.71,23,106476,43462,0,2,0.36,-0.19,None,0
CUST06354,57,Nagpur,237782,230633,141118,14187,742,0.82,48,39924,65668,1,2,0.06,0.35,Home Loan,1
CUST06355,28,Chennai,67253,104555,23056,5133,764,0.5,70,13216,3163,0,2,0.08,0.58,Auto Loan,1
CUST06356,40,Hyderabad,217653,130963,183162,90840,745,0.73,20,69339,15661,0,1,0.42,-0.26,None,0
CUST06357,47,Chennai,195376,238532,135185,69436,744,0.88,86,84751,129285,1,2,0.36,-0.05,None,0
CUST06358,35,Pune,142316,178056,63626,60510,668,0.8,99,25164,9159,0,1,0.43,0.13,None,0
CUST06359,37,Mumbai,144627,197402,39640,5077,684,0.48,21,8740,28153,1,0,0.04,0.69,None,0
CUST06360,34,Chennai,131543,61745,96798,34579,589,0.4,74,22643,13439,1,2,0.26,0.0,None,0
CUST06361,46,Bangalore,201509,106892,62348,30374,726,0.87,85,120814,54439,1,1,0.15,0.54,Home Loan,1
CUST06362,46,Chennai,19138,16746,4811,3192,720,0.96,85,3064,6579,0,3,0.17,0.58,Mortgage Loan,1
CUST06363,57,Nagpur,100365,24841,39997,29619,708,0.64,50,5270,40503,1,3,0.3,0.31,Home Loan,1
CUST06364,30,Bangalore,69466,55533,39423,2892,623,0.89,57,21992,6602,1,2,0.04,0.39,Auto Loan,1
CUST06365,42,Chennai,208435,199696,127516,69735,844,0.71,79,45654,125423,1,1,0.33,0.05,Home Loan,1
CUST06366,53,Bangalore,183872,28340,155413,63905,799,0.54,25,43516,116961,1,0,0.35,-0.19,None,0
CUST06367,31,Mumbai,105034,67760,67991,352,747,0.65,98,20149,45682,1,0,0.0,0.35,Home Loan,1
CUST06368,33,Pune,88555,94254,50757,37826,745,0.69,41,29018,48528,1,2,0.43,-0.0,None,0
CUST06369,51,Chennai,217051,176322,168345,85818,797,0.99,21,66432,27044,1,3,0.4,-0.17,None,0
CUST06370,37,Bangalore,21978,20674,13913,3862,609,0.86,23,8115,41,0,2,0.18,0.19,None,0
CUST06371,37,Pune,160569,41876,80335,3948,815,0.77,44,89430,56391,0,2,0.02,0.48,Personal Loan,1
CUST06372,41,Chennai,78427,23549,40269,30017,638,0.85,69,29126,15796,0,3,0.38,0.1,None,0
CUST06373,28,Pune,111587,143547,85304,33716,789,0.43,83,8105,34504,1,1,0.3,-0.07,Home Loan,1
CUST06374,32,Bangalore,126471,97756,85898,10531,671,0.85,24,71909,65882,1,2,0.08,0.24,None,0
CUST06375,56,Bangalore,214741,210966,135181,63955,696,0.81,82,21941,24584,0,2,0.3,0.07,Auto Loan,1
CUST06376,52,Pune,59514,89553,32742,7576,594,0.57,42,20261,11183,1,2,0.13,0.32,None,0
CUST06377,51,Bangalore,102367,74823,68216,44190,833,0.58,89,17803,29984,1,1,0.43,-0.1,None,0
CUST06378,38,Pune,146295,116395,73990,58919,831,0.43,97,84557,16963,0,3,0.4,0.09,None,0
CUST06379,45,Chennai,82153,135937,27657,10993,725,0.54,75,17083,44161,1,1,0.13,0.53,Home Loan,1
CUST06380,30,Bangalore,145689,89491,37212,9892,759,0.52,85,10050,10840,0,2,0.07,0.68,Auto Loan,1
CUST06381,54,Delhi,158059,273161,131059,68408,776,0.74,79,13371,67291,0,3,0.43,-0.26,None,0
CUST06382,46,Mumbai,88038,69583,44588,37375,597,0.63,42,21294,5224,0,0,0.42,0.07,None,0
CUST06383,53,Chennai,148509,41483,96292,28227,735,0.6,67,24875,13135,0,0,0.19,0.16,Auto Loan,1
CUST06384,59,Delhi,82180,46178,23809,36819,656,0.46,64,24322,35782,1,3,0.45,0.26,None,0
CUST06385,52,Delhi,49068,35137,37877,11099,820,0.74,32,19273,23298,0,0,0.23,0.0,None,0
CUST06386,31,Nagpur,35934,39195,14410,12760,796,0.94,33,12730,1385,1,1,0.36,0.24,None,0
CUST06387,59,Hyderabad,122441,78964,73238,24824,841,0.57,39,57254,14580,0,1,0.2,0.2,Personal Loan,1
CUST06388,55,Chennai,70940,65261,23958,31235,768,0.94,30,33841,29621,0,0,0.44,0.22,Personal Loan,1
CUST06389,35,Hyderabad,68949,92816,35272,12179,599,0.52,77,32674,48065,1,0,0.18,0.31,Personal Loan,1
CUST06390,22,Nagpur,63712,105620,39860,6308,824,0.87,97,15713,16289,0,3,0.1,0.28,Auto Loan,1
CUST06391,32,Nagpur,128079,136668,103283,53506,837,0.8,77,25453,30630,1,0,0.42,-0.22,None,0
CUST06392,38,Nagpur,184252,138714,60184,70586,609,0.72,71,85704,4275,1,3,0.38,0.29,None,0
CUST06393,32,Delhi,146242,85049,82551,11381,688,0.82,48,24092,8158,1,1,0.08,0.36,None,0
CUST06394,33,Bangalore,92067,57299,55207,21726,689,0.63,52,54137,32240,0,0,0.24,0.16,Personal Loan,1
CUST06395,57,Pune,242850,316720,63611,79275,815,0.81,24,13571,142466,1,1,0.33,0.41,Home Loan,1
CUST06396,33,Mumbai,41577,22123,26716,17497,664,0.44,64,17553,28576,0,0,0.42,-0.06,None,0
CUST06397,32,Hyderabad,33994,48242,9031,1353,703,0.46,65,18096,10444,1,3,0.04,0.69,Personal Loan,1
CUST06398,37,Hyderabad,153680,36081,88568,23045,722,0.95,54,74588,46785,1,0,0.15,0.27,Home Loan,1
CUST06399,22,Chennai,223360,266822,179393,1261,649,0.82,87,94093,49628,1,0,0.01,0.19,Home Loan,1
CUST06400,40,Bangalore,142001,50580,114901,25828,846,0.51,49,38141,86994,1,3,0.18,0.01,None,0
CUST06401,59,Delhi,49445,16205,41864,529,716,0.95,24,17538,16548,1,1,0.01,0.14,None,0
CUST06402,44,Bangalore,117440,128418,76339,52527,639,0.58,87,19737,47683,1,2,0.45,-0.1,None,0
CUST06403,58,Nagpur,100478,127176,66508,19799,842,0.45,73,45544,47329,1,1,0.2,0.14,None,0
CUST06404,24,Hyderabad,167506,182735,131287,2834,758,0.5,87,85949,6417,1,0,0.02,0.2,Home Loan,1
CUST06405,39,Nagpur,125224,20232,97210,45009,609,0.72,83,20863,6865,0,1,0.36,-0.14,None,0
CUST06406,44,Nagpur,140871,168931,46002,34417,635,0.52,44,16625,81092,1,1,0.24,0.43,Home Loan,1
CUST06407,53,Mumbai,45967,14844,18257,12407,735,0.77,56,16833,13812,1,1,0.27,0.33,Personal Loan,1
CUST06408,42,Delhi,183162,166293,112156,54147,706,0.95,82,40661,114053,1,3,0.3,0.09,Home Loan,1
CUST06409,37,Hyderabad,222180,366397,139702,46822,707,0.99,75,125853,59387,1,1,0.21,0.16,Home Loan,1
CUST06410,34,Chennai,220033,230467,56060,85379,728,0.7,44,35442,107992,0,3,0.39,0.36,None,0
CUST06411,26,Nagpur,54647,84466,34681,4381,831,0.55,98,7367,2033,1,0,0.08,0.29,Auto Loan,1
CUST06412,47,Hyderabad,168855,201129,67556,72150,600,0.55,42,61604,12810,1,2,0.43,0.17,None,0
CUST06413,47,Hyderabad,152576,212058,38500,36245,663,0.82,53,81483,24853,0,1,0.24,0.51,None,0
CUST06414,30,Nagpur,141160,245557,72140,53020,766,0.66,66,35899,25684,1,0,0.38,0.11,None,0
CUST06415,30,Hyderabad,118722,138929,93056,8530,732,0.66,71,10357,36806,0,1,0.07,0.14,Auto Loan,1
CUST06416,26,Delhi,234558,362175,192044,51099,585,0.74,73,97902,79454,1,1,0.22,-0.04,None,0
CUST06417,35,Hyderabad,22857,14139,6844,6910,636,0.79,35,3839,702,0,3,0.3,0.4,None,0
CUST06418,37,Bangalore,152766,135797,82248,16164,594,0.74,23,10903,17799,1,3,0.11,0.36,None,0
CUST06419,53,Bangalore,154556,235936,99321,8627,703,0.64,40,42632,20857,1,3,0.06,0.3,None,0
CUST06420,59,Delhi,209717,253659,65337,52006,654,0.96,98,113004,146780,1,2,0.25,0.44,Home Loan,1
CUST06421,53,Delhi,205824,106741,71141,37736,807,0.77,45,99041,29356,0,0,0.18,0.47,Personal Loan,1
CUST06422,24,Nagpur,194945,48540,118321,85227,757,0.87,21,57108,58282,0,3,0.44,-0.04,None,0
CUST06423,34,Pune,75991,68910,19376,25360,734,0.8,30,23863,5744,1,1,0.33,0.41,Home Loan,1
CUST06424,24,Chennai,176495,55330,145200,27503,696,0.93,53,96577,106681,1,3,0.16,0.02,None,0
CUST06425,50,Mumbai,47824,10037,32272,11643,812,0.68,77,9073,22350,0,0,0.24,0.08,None,0
CUST06426,41,Delhi,181763,70141,101525,74415,834,0.75,81,65240,107757,1,1,0.41,0.03,None,0
CUST06427,26,Pune,183214,153125,123646,66088,830,0.55,44,90872,122019,1,0,0.36,-0.04,None,0
CUST06428,54,Nagpur,162099,65869,73122,5795,793,0.41,63,13294,44465,0,0,0.04,0.51,Auto Loan,1
CUST06429,55,Pune,125993,190206,101228,10028,680,0.85,25,24156,66690,1,3,0.08,0.12,Home Loan,1
CUST06430,47,Mumbai,151345,99617,75727,29416,725,0.87,52,70147,33555,1,0,0.19,0.31,Home Loan,1
CUST06431,31,Mumbai,81728,54613,32392,9367,598,0.61,68,17422,19485,1,0,0.11,0.49,Home Loan,1
CUST06432,22,Nagpur,123214,192925,86668,45206,819,0.83,46,52730,59654,1,2,0.37,-0.07,None,0
CUST06433,51,Bangalore,221310,130198,164544,77472,773,0.46,66,18120,152728,0,3,0.35,-0.09,None,0
CUST06434,54,Chennai,34221,16286,13884,9769,714,1.0,68,15740,16370,0,2,0.29,0.31,Personal Loan,1
CUST06435,42,Bangalore,68464,120791,57558,11519,755,0.4,95,25410,8667,1,3,0.17,-0.01,None,0
CUST06436,52,Bangalore,142858,47147,68457,48599,803,0.86,99,12052,68166,1,2,0.34,0.18,Home Loan,1
CUST06437,28,Pune,177856,215338,98300,22632,681,0.57,89,44831,24189,1,3,0.13,0.32,Home Loan,1
CUST06438,42,Nagpur,29640,46345,13859,12194,771,0.64,28,15582,20427,0,0,0.41,0.12,None,0
CUST06439,44,Nagpur,26848,47591,18900,8966,629,0.8,72,13672,4376,1,0,0.33,-0.04,None,0
CUST06440,42,Bangalore,115195,46881,55141,50750,790,0.63,40,10287,3167,1,1,0.44,0.08,None,0
CUST06441,32,Nagpur,247442,391947,174950,25812,637,0.55,68,140251,59863,0,0,0.1,0.19,Personal Loan,1
CUST06442,42,Pune,130064,86411,109904,6366,681,0.98,85,11968,85157,1,0,0.05,0.11,Home Loan,1
CUST06443,26,Pune,220970,84102,111249,54716,650,0.84,80,112352,3604,0,3,0.25,0.25,Personal Loan,1
CUST06444,42,Mumbai,245374,106700,114854,84895,636,0.53,37,88542,67391,1,0,0.35,0.19,None,0
CUST06445,54,Delhi,186842,301659,86889,56634,686,0.45,97,79318,32640,1,1,0.3,0.23,None,0
CUST06446,54,Nagpur,221748,277676,81827,50379,595,0.6,88,99675,65825,1,2,0.23,0.4,None,0
CUST06447,24,Mumbai,160911,44602,103722,72279,836,0.91,99,92134,51440,0,0,0.45,-0.09,None,0
CUST06448,32,Delhi,72324,83705,26062,26855,582,0.41,57,28428,19165,1,0,0.37,0.27,None,0
CUST06449,45,Chennai,151078,147975,126502,41272,724,0.86,28,8233,75530,1,2,0.27,-0.11,Home Loan,1
CUST06450,45,Nagpur,241990,313085,171106,102001,602,0.42,46,39567,60224,1,1,0.42,-0.13,None,0
CUST06451,52,Chennai,226707,377773,151707,90496,648,0.69,61,133934,105868,0,3,0.4,-0.07,None,0
CUST06452,49,Nagpur,127597,101921,72208,52347,641,0.57,51,9670,86224,1,3,0.41,0.02,None,0
CUST06453,40,Hyderabad,95511,15151,44178,3693,705,0.66,70,35711,3276,1,2,0.04,0.5,Home Loan,1
CUST06454,59,Chennai,50699,22330,40762,5168,755,0.65,77,6028,24414,1,2,0.1,0.09,Auto Loan,1
CUST06455,23,Chennai,76902,38093,48566,13085,784,0.61,41,38559,17115,1,0,0.17,0.2,Home Loan,1
CUST06456,43,Chennai,207096,25552,59260,45813,815,0.67,93,122065,112438,0,2,0.22,0.49,Personal Loan,1
CUST06457,25,Delhi,167212,236586,68236,46411,778,0.94,67,72581,91881,1,1,0.28,0.31,Home Loan,1
CUST06458,31,Chennai,32626,32313,12410,12177,736,0.92,30,4467,22237,0,3,0.37,0.25,None,0
CUST06459,48,Delhi,87029,133845,57659,34135,846,0.53,60,8043,43927,0,3,0.39,-0.05,None,0
CUST06460,34,Bangalore,235236,184632,170786,92521,766,0.94,92,29206,57158,0,0,0.39,-0.12,None,0
CUST06461,46,Chennai,184680,58895,125309,9739,756,0.86,92,81961,100781,1,1,0.05,0.27,Home Loan,1
CUST06462,32,Bangalore,52634,54896,36852,21187,663,0.72,44,15826,35229,0,2,0.4,-0.1,None,0
CUST06463,25,Hyderabad,54859,97400,19843,8371,726,0.53,51,17831,10891,0,3,0.15,0.49,Auto Loan,1
CUST06464,29,Mumbai,24320,40897,13075,3154,599,0.79,60,3951,2235,0,3,0.13,0.33,Mortgage Loan,1
CUST06465,40,Mumbai,121401,105302,51747,6112,702,0.8,35,32882,17477,0,3,0.05,0.52,Mortgage Loan,1
CUST06466,40,Mumbai,46930,6219,15393,18827,848,0.95,62,18419,23255,0,0,0.4,0.27,None,0
CUST06467,57,Pune,37222,18773,23141,10033,845,0.55,88,4809,17258,1,2,0.27,0.11,None,0
CUST06468,35,Bangalore,41331,6916,11696,1918,751,0.75,21,23317,14219,0,1,0.05,0.67,None,0
CUST06469,46,Hyderabad,197560,124861,145638,6105,688,0.86,21,14256,20791,1,0,0.03,0.23,None,0
CUST06470,56,Chennai,109799,148816,76823,8236,658,0.42,52,14235,31773,0,2,0.08,0.23,None,0
CUST06471,57,Chennai,188369,274123,132689,47630,845,0.75,63,52043,51654,0,3,0.25,0.04,Auto Loan,1
CUST06472,58,Chennai,84558,139316,37125,1917,624,0.83,84,15124,31482,0,1,0.02,0.54,Auto Loan,1
CUST06473,31,Mumbai,139097,60013,83106,51814,657,0.63,80,74167,74482,0,0,0.37,0.03,None,0
CUST06474,45,Nagpur,190712,150300,90786,15291,719,0.96,54,31842,107331,1,2,0.08,0.44,Home Loan,1
CUST06475,58,Delhi,194369,332383,143101,59920,715,0.45,90,87244,18581,1,0,0.31,-0.04,Home Loan,1
CUST06476,53,Bangalore,113092,20595,37534,40045,652,0.5,72,57952,4593,1,2,0.35,0.31,None,0
CUST06477,40,Chennai,94989,109658,62024,33799,810,0.66,88,52119,53067,1,2,0.36,-0.01,Home Loan,1
CUST06478,53,Bangalore,244730,336659,194132,42189,665,0.98,77,61357,100323,0,2,0.17,0.03,Auto Loan,1
CUST06479,29,Pune,190563,73035,99964,13956,625,0.86,53,84591,46681,1,0,0.07,0.4,None,0
CUST06480,32,Mumbai,216096,373166,87242,28829,651,0.94,65,91873,1627,1,3,0.13,0.46,Home Loan,1
CUST06481,43,Bangalore,247058,122620,80916,54554,705,1.0,92,19978,18519,1,0,0.22,0.45,Home Loan,1
CUST06482,28,Nagpur,137947,137057,61312,12269,808,0.94,77,58307,21147,0,2,0.09,0.47,Personal Loan,1
CUST06483,55,Mumbai,117740,29967,92664,6290,734,0.7,48,8504,14701,1,1,0.05,0.16,Home Loan,1
CUST06484,40,Nagpur,141289,75570,116912,21809,767,0.87,59,9989,93679,1,1,0.15,0.02,None,0
CUST06485,44,Nagpur,220729,233592,171055,38483,617,0.66,87,120392,91081,0,3,0.17,0.05,None,0
CUST06486,34,Hyderabad,177024,124203,81053,57977,643,0.64,42,34236,47770,0,0,0.33,0.21,Mortgage Loan,1
CUST06487,35,Delhi,79989,121694,63529,33729,747,0.88,54,38579,52166,0,2,0.42,-0.22,None,0
CUST06488,34,Mumbai,115375,71539,89839,7037,790,0.87,35,30116,14516,0,3,0.06,0.16,Mortgage Loan,1
CUST06489,48,Chennai,56975,42108,25830,18270,599,0.78,71,21974,2164,1,2,0.32,0.23,Personal Loan,1
CUST06490,32,Chennai,79296,71382,29279,9320,646,0.68,35,13233,30457,0,1,0.12,0.51,None,0
CUST06491,39,Pune,186717,256090,74011,19935,829,0.41,80,94644,48355,0,1,0.11,0.5,Personal Loan,1
