customer_id,age,gender,marital_status,dependents,education,employment_type,city_tier,monthly_income,salary_consistency_score,years_with_bank,avg_monthly_balance,monthly_credit_amount,monthly_debit_amount,monthly_transaction_count,emi_obligations,debt_to_income_ratio,credit_utilization_ratio,cibil_score,active_loans,missed_payments_12m,monthly_investment_amount,investment_value,has_fixed_deposit,has_mutual_fund,digital_logins_30d,upi_transactions_30d,mobile_banking_user,loan_product_interest,loan_amount_requested,loan_tenure_months,loan_accepted
CUST004607,28,Female,Married,2,Graduate,Salaried,Tier 3,49088.25,0.926,8.4,61654.27,45979.22,37871.13,33,3147.52,0.064,0.122,836,1,0,21539.64,691934.87,1,1,28,36,1,Personal Loan,340000,36,1
CUST004608,54,Female,Single,0,Graduate,Government,Tier 1,64263.2,0.908,22.3,40057.75,60193.06,57397.31,51,31559.23,0.491,0.794,691,1,0,34237.08,4594234.88,0,1,12,10,1,Home Loan,3577000,360,0
CUST004609,27,Female,Married,0,Graduate,Salaried,Tier 1,46739.47,0.76,3.8,31212.15,43779.2,36043.83,28,1925.1,0.041,0.612,721,1,0,0.0,0.0,0,0,30,32,1,Auto Loan,615000,84,0
CUST004610,35,Male,Married,1,Postgraduate,Salaried,Tier 2,94042.57,0.864,3.1,46959.93,88086.34,82682.81,40,2887.09,0.031,0.24,786,1,0,7304.62,102626.05,0,0,35,27,1,Auto Loan,1706000,48,0
CUST004611,41,Female,Married,0,Graduate,Salaried,Tier 2,83946.58,0.9,7.2,72425.53,78629.79,78190.89,42,0.0,0.0,0.416,718,0,0,0.0,0.0,0,0,26,29,1,Auto Loan,1669000,24,0
CUST004612,62,Female,Married,0,High School,Retired,Tier 2,18155.88,0.884,8.1,9490.63,17005.97,19029.39,42,3041.69,0.168,0.173,767,1,0,2545.11,63523.32,0,0,9,7,0,Home Loan,971000,240,0
CUST004613,35,Female,Married,0,High School,Business,Tier 1,30679.1,0.603,1.3,32148.11,28736.03,28169.36,37,12690.75,0.414,0.608,640,2,1,3797.41,186362.52,0,0,24,31,1,Mortgage Loan,2077000,180,0
CUST004614,33,Female,Single,2,Graduate,Self-employed,Tier 3,35797.26,0.601,8.9,8480.38,33530.02,23527.82,37,2251.44,0.063,0.221,710,5,0,4117.55,157319.48,0,0,22,29,1,Personal Loan,295000,48,0
CUST004615,34,Female,Divorced,1,Postgraduate,Salaried,Tier 2,123118.78,0.784,9.4,74458.43,115321.0,96181.61,49,0.0,0.0,0.353,746,0,0,7899.1,161079.44,1,1,24,42,1,Mortgage Loan,6784000,60,1
CUST004616,58,Female,Single,4,Graduate,Salaried,Tier 2,42984.82,0.771,4.5,16796.15,40262.36,34887.42,37,14057.0,0.327,0.51,699,1,0,0.0,0.0,0,1,10,8,0,Auto Loan,780000,24,1
CUST004617,21,Male,Married,0,Postgraduate,Self-employed,Tier 1,101946.03,0.675,3.0,31031.47,95489.23,70769.65,51,9336.2,0.092,0.351,734,1,0,0.0,0.0,0,0,21,35,1,Personal Loan,617000,60,0
CUST004618,29,Male,Married,1,Graduate,Government,Tier 1,32704.62,1.0,6.4,8069.95,30633.26,26378.18,39,0.0,0.0,0.179,743,0,0,7310.66,191084.45,0,0,26,30,1,Home Loan,1698000,120,1
CUST004619,70,Male,Single,1,Professional,Retired,Tier 1,69878.74,0.934,2.9,22962.97,65452.94,49114.32,44,30355.19,0.434,0.483,766,1,0,13616.0,868877.8,0,0,13,6,1,Personal Loan,325000,24,0
CUST004620,46,Female,Married,1,Postgraduate,Self-employed,Tier 2,68292.6,0.764,5.3,47895.53,63967.26,62713.85,42,0.0,0.0,0.065,770,0,1,17366.9,173007.33,0,0,23,24,1,Home Loan,2797000,120,0
CUST004621,28,Male,Divorced,1,Graduate,Business,Tier 2,66879.77,0.512,2.5,49646.65,62643.91,54927.78,37,7903.98,0.118,0.436,686,2,0,6780.71,173371.61,1,1,23,27,1,Mortgage Loan,2721000,60,0
CUST004622,40,Male,Married,0,Graduate,Salaried,Tier 1,66718.89,0.896,3.3,61554.29,62493.22,59316.53,47,23798.89,0.357,0.468,660,5,1,0.0,0.0,1,0,25,24,1,Personal Loan,475000,48,0
CUST004623,41,Male,Married,1,Postgraduate,Government,Tier 2,46999.39,0.995,5.7,19970.03,44022.66,41202.79,47,0.0,0.0,0.122,736,0,0,9174.4,594685.16,1,0,23,20,1,Personal Loan,457000,12,0
CUST004624,49,Female,Married,4,High School,Salaried,Tier 2,34490.96,0.819,7.4,36512.36,32306.46,29711.46,40,8590.84,0.249,0.234,728,1,1,6474.98,298772.74,0,0,12,10,1,Auto Loan,531000,72,0
CUST004625,60,Female,Married,2,High School,Salaried,Tier 1,33390.73,0.809,4.0,18009.61,31275.91,25683.4,42,14048.57,0.421,0.642,653,2,0,7201.08,458209.94,0,0,9,12,1,Personal Loan,232000,48,0
CUST004626,44,Female,Single,1,Postgraduate,Government,Tier 1,96232.96,0.922,11.0,81653.24,90138.0,84590.23,52,17823.1,0.185,0.318,767,2,0,34914.61,1394547.35,0,0,15,22,1,Personal Loan,742000,24,0
CUST004627,34,Female,Married,3,Postgraduate,Business,Tier 2,56546.05,0.792,1.4,33955.87,52964.68,40729.16,40,0.0,0.0,0.377,755,0,0,28319.65,1445689.37,0,1,24,31,1,Auto Loan,650000,48,0
CUST004628,49,Male,Single,1,Graduate,Salaried,Tier 1,74517.79,0.786,6.6,26497.27,69798.17,63051.54,43,0.0,0.0,0.154,660,0,2,13405.57,491076.44,0,1,13,11,0,Personal Loan,547000,60,0
CUST004629,32,Female,Married,2,Graduate,Self-employed,Tier 1,72506.37,0.605,2.7,16966.6,67914.15,59684.04,39,9172.28,0.127,0.629,666,1,1,7418.35,217337.15,0,0,24,27,1,Personal Loan,680000,60,1
CUST004630,29,Female,Married,0,Postgraduate,Self-employed,Tier 2,86617.68,0.565,9.6,23138.27,81131.71,67503.25,39,16966.6,0.196,0.46,697,1,0,1959.45,63126.14,0,0,38,39,1,Home Loan,3303000,300,0
CUST004631,21,Female,Married,0,Graduate,Government,Tier 1,55358.76,0.998,3.0,17070.13,51852.59,43017.78,38,7336.81,0.133,0.361,718,2,1,39469.57,1516358.19,0,0,27,39,1,Home Loan,2171000,300,1
CUST004632,23,Female,Married,2,Professional,Self-employed,Tier 2,76660.24,0.614,3.4,31650.54,71804.93,64639.85,47,0.0,0.0,0.466,715,0,1,12505.92,708310.33,0,1,26,40,1,Personal Loan,561000,12,1
CUST004633,30,Female,Married,2,High School,Government,Tier 2,18798.55,0.942,3.6,15711.38,17607.94,16822.81,34,2684.23,0.143,0.6,674,1,0,6651.52,436020.69,1,1,23,30,1,Personal Loan,121000,24,1
CUST004634,27,Female,Single,3,Graduate,Self-employed,Tier 1,38788.3,0.708,3.0,40229.9,36331.63,35586.96,40,9503.43,0.245,0.376,690,3,0,0.0,0.0,1,0,29,34,1,Personal Loan,212000,48,0
CUST004635,43,Male,Single,1,High School,Salaried,Tier 1,32782.77,0.84,7.2,35549.85,30706.46,22748.71,27,0.0,0.0,0.246,721,0,0,3380.48,123849.33,0,1,15,20,1,Auto Loan,667000,24,1
CUST004636,27,Female,Single,0,High School,Salaried,Tier 1,34923.48,0.763,4.5,2812.26,32711.59,27473.54,37,8584.17,0.246,0.701,688,1,0,2935.17,149994.87,1,0,42,30,1,Mortgage Loan,2584000,84,1
CUST004637,21,Male,Single,0,Graduate,Government,Tier 3,44342.67,0.991,3.0,18620.63,41534.21,36443.21,40,0.0,0.0,0.633,719,0,0,16927.41,976786.69,0,0,29,36,1,Home Loan,1908000,300,0
CUST004638,29,Male,Married,0,Graduate,Business,Tier 1,52200.05,0.766,2.4,24807.72,48893.94,40510.71,39,9680.92,0.185,0.191,790,2,0,2660.1,161077.36,0,0,19,30,1,Home Loan,3062000,360,1
CUST004639,35,Male,Married,2,Graduate,Salaried,Tier 1,50725.95,1.0,6.6,21936.88,47513.2,38650.72,38,0.0,0.0,0.267,781,0,0,24707.44,1245172.68,0,1,26,37,1,Personal Loan,433000,48,0
CUST004640,33,Male,Married,2,Professional,Self-employed,Tier 3,109839.62,0.695,5.6,21220.01,102882.88,101065.25,48,48590.75,0.442,0.678,651,1,0,16890.74,1125506.33,0,1,26,31,0,Mortgage Loan,5265000,180,1
CUST004641,57,Female,Widowed,0,Graduate,Salaried,Tier 1,40817.21,0.886,4.7,43175.41,38232.03,29120.62,38,2561.7,0.063,0.207,810,1,0,12565.88,145702.36,1,0,12,6,1,Auto Loan,877000,24,1
CUST004642,33,Male,Divorced,2,Graduate,Self-employed,Tier 1,118336.37,0.692,13.4,204799.45,110841.48,101311.9,38,0.0,0.0,0.342,736,0,0,32947.86,3013406.98,1,1,28,36,0,Personal Loan,549000,24,1
CUST004643,50,Male,Single,2,Graduate,Salaried,Tier 3,63347.73,0.866,5.0,28689.7,59335.57,48936.96,41,2951.4,0.047,0.187,791,1,0,24884.53,1556287.09,0,1,14,12,1,Personal Loan,592000,12,1
CUST004644,40,Male,Married,0,High School,Business,Tier 2,37221.01,0.717,2.7,82181.04,34863.6,24891.77,36,2488.86,0.067,0.209,757,2,0,5376.1,233447.46,1,0,14,27,1,Auto Loan,539000,24,1
CUST004645,40,Female,Divorced,1,Postgraduate,Self-employed,Tier 1,83969.56,0.622,6.9,11160.3,78651.31,60868.79,39,20378.77,0.243,0.442,680,2,0,21932.92,203565.25,0,0,15,26,0,Home Loan,3804000,240,1
CUST004646,31,Male,Single,0,High School,Self-employed,Tier 1,88507.09,0.691,3.6,24993.45,82901.45,70020.22,42,11901.88,0.134,0.509,647,2,0,6197.04,71509.87,0,0,26,34,1,Mortgage Loan,5092000,180,1
CUST004647,39,Female,Married,2,Postgraduate,Salaried,Tier 3,46390.65,0.903,7.4,22026.38,43452.48,37157.99,52,0.0,0.0,0.146,790,0,0,6120.28,281626.44,1,1,20,33,1,Auto Loan,952000,72,1
CUST004648,32,Male,Divorced,0,Graduate,Salaried,Tier 1,74032.01,0.867,3.6,61943.21,69343.16,59536.22,56,1792.09,0.024,0.038,839,1,0,16021.93,711040.19,1,0,34,25,1,Home Loan,4082000,240,1
CUST004649,42,Female,Married,0,High School,Self-employed,Tier 2,100686.16,0.595,1.2,59309.41,94309.16,77269.1,56,17294.41,0.172,0.64,642,1,1,7565.58,187677.13,0,0,10,16,1,Home Loan,5600000,360,0
CUST004650,37,Female,Married,1,Postgraduate,Salaried,Tier 1,80988.93,0.761,4.7,23018.59,75859.46,62048.02,48,26635.98,0.329,0.412,731,1,0,6953.13,106128.52,1,0,14,29,1,Home Loan,4819000,120,1
CUST004651,30,Male,Married,2,High School,Salaried,Tier 1,37874.52,0.837,2.4,33513.62,35475.72,31239.77,40,7928.33,0.209,0.539,688,2,1,8190.35,410951.75,0,0,29,39,1,Personal Loan,377000,60,0
CUST004652,51,Male,Single,1,Professional,Business,Tier 1,350000.0,0.669,2.1,281179.86,327832.59,306578.27,87,137359.58,0.392,0.201,707,1,0,0.0,0.0,1,0,10,19,1,Home Loan,13648000,360,0
CUST004653,45,Male,Married,2,Graduate,Salaried,Tier 1,42817.84,0.848,9.7,17147.09,40105.95,38373.86,45,0.0,0.0,0.195,734,0,0,12149.04,624166.75,0,1,25,26,1,Personal Loan,325000,12,0
CUST004654,35,Male,Married,0,Graduate,Salaried,Tier 2,46971.26,0.843,3.0,20829.83,43996.31,40014.81,40,7085.05,0.151,0.273,689,1,1,8747.21,411866.13,0,1,13,24,1,Mortgage Loan,2604000,120,0
CUST004655,42,Male,Single,1,Graduate,Government,Tier 2,60227.68,1.0,2.0,16763.34,56413.13,47475.16,38,9913.92,0.165,0.364,755,1,0,23213.77,871807.22,1,1,26,18,1,Personal Loan,552000,60,1
CUST004656,39,Female,Single,1,Graduate,Self-employed,Tier 1,36150.5,0.639,9.7,28192.43,33860.89,25086.4,32,3559.3,0.098,0.32,729,1,0,11625.26,178570.94,0,0,22,23,1,Personal Loan,187000,12,0
CUST004657,30,Non-binary,Single,0,Postgraduate,Salaried,Tier 1,44738.12,0.773,5.2,11990.35,41904.61,29944.81,33,12228.17,0.273,0.588,673,3,0,13575.26,613916.88,1,1,28,17,1,Home Loan,1901000,240,0
CUST004658,41,Female,Married,1,Graduate,Government,Tier 2,39015.34,0.951,2.9,9736.8,36544.29,25482.91,48,11299.67,0.29,0.292,721,2,0,1333.86,46390.53,0,0,20,28,1,Personal Loan,287000,12,0
CUST004659,33,Female,Married,1,Graduate,Salaried,Tier 2,54269.77,0.85,3.2,83194.1,50832.57,46217.77,33,4133.39,0.076,0.54,764,1,0,20853.27,862487.41,0,0,27,30,0,Personal Loan,332000,12,0
CUST004660,30,Male,Divorced,1,High School,Salaried,Tier 2,25428.52,1.0,3.2,15080.63,23817.99,19416.82,30,0.0,0.0,0.431,796,0,0,6500.93,382082.61,0,1,31,35,1,Personal Loan,199000,24,1
CUST004661,22,Female,Married,1,Postgraduate,Salaried,Tier 1,59746.28,0.904,4.0,21400.69,55962.22,52301.21,47,0.0,0.0,0.72,729,0,0,15371.35,194826.42,0,0,19,37,1,Home Loan,2131000,300,0
CUST004662,36,Male,Married,0,Graduate,Salaried,Tier 2,66858.97,0.952,7.2,11346.24,62624.43,56710.7,35,0.0,0.0,0.478,765,0,0,7408.21,405613.7,0,0,25,33,1,Personal Loan,441000,12,0
CUST004663,46,Female,Single,1,Graduate,Business,Tier 1,119265.85,0.722,9.2,71667.12,111712.09,102968.3,43,15781.38,0.132,0.466,728,3,0,26041.9,480414.61,0,1,17,15,1,Auto Loan,1924000,60,0
CUST004664,32,Female,Divorced,2,Graduate,Business,Tier 1,31270.61,0.735,1.6,17675.2,29290.07,22441.69,31,1889.08,0.06,0.149,795,1,0,0.0,0.0,1,0,21,26,0,Personal Loan,247000,36,1
CUST004665,68,Female,Married,1,High School,Retired,Tier 2,30055.47,0.887,4.1,33509.41,28151.89,27184.6,32,2959.83,0.098,0.235,803,1,0,6732.43,229094.98,0,0,14,10,0,Home Loan,1351000,360,0
CUST004666,50,Male,Married,1,Graduate,Government,Tier 1,86810.26,0.946,2.7,11295.61,81312.09,65519.77,41,22248.96,0.256,0.211,742,1,0,35181.68,746688.44,0,0,15,13,1,Personal Loan,840000,36,0
CUST004667,54,Male,Single,2,Postgraduate,Government,Tier 1,91942.63,0.878,4.8,32284.17,86119.4,78106.22,47,6007.25,0.065,0.381,753,1,0,0.0,0.0,0,0,10,13,0,Personal Loan,679000,60,1
CUST004668,49,Female,Single,2,Graduate,Salaried,Tier 2,73170.86,0.845,6.6,57594.74,68536.55,62162.95,46,0.0,0.0,0.391,763,0,0,38339.31,882038.49,0,1,16,12,0,Personal Loan,543000,12,0
CUST004669,60,Female,Single,1,Graduate,Salaried,Tier 1,100268.46,0.905,6.0,50688.5,93917.91,82465.37,41,26335.54,0.263,0.535,683,1,0,0.0,0.0,0,0,13,5,0,Personal Loan,533000,48,0
CUST004670,31,Female,Married,0,Graduate,Salaried,Tier 3,41442.97,0.911,4.5,36122.01,38818.16,37331.12,34,10039.91,0.242,0.669,573,2,2,13510.81,664780.23,0,0,29,40,1,Auto Loan,599000,60,0
CUST004671,21,Female,Single,0,Graduate,Salaried,Tier 1,42181.86,0.897,0.5,27885.1,39510.25,32963.06,39,0.0,0.0,0.21,760,0,0,9842.7,385615.6,0,0,35,22,1,Personal Loan,283000,12,0
CUST004672,35,Male,Married,2,Graduate,Salaried,Tier 1,64192.49,0.831,2.8,41083.66,60126.83,51725.67,50,14724.91,0.229,0.338,614,1,2,7299.65,226037.11,0,0,20,24,1,Personal Loan,367000,36,0
CUST004673,46,Male,Single,0,Postgraduate,Salaried,Tier 1,35636.3,1.0,0.4,29155.16,33379.26,27882.77,46,0.0,0.0,0.362,703,0,0,16281.0,782415.84,1,0,18,23,1,Auto Loan,691000,24,1
CUST004674,42,Female,Married,0,High School,Self-employed,Tier 3,63399.67,0.663,6.3,16610.38,59384.22,57162.35,42,16130.73,0.254,0.391,705,1,0,0.0,0.0,0,0,21,14,1,Personal Loan,477000,12,0
CUST004675,43,Female,Single,1,Graduate,Salaried,Tier 3,76930.37,0.899,2.9,53167.93,72057.95,67889.13,46,13292.06,0.173,0.142,741,2,1,22227.83,150077.7,0,1,17,23,0,Home Loan,3976000,360,0
CUST004676,55,Male,Single,1,Postgraduate,Salaried,Tier 3,113900.38,0.981,9.5,81142.12,106686.45,103391.22,52,16040.85,0.141,0.132,766,1,0,52807.33,1691884.92,1,0,8,14,0,Home Loan,3925000,360,0
CUST004677,44,Female,Married,0,High School,Salaried,Tier 3,34037.37,0.805,8.1,70278.64,31881.6,24789.19,32,0.0,0.0,0.127,724,0,0,6830.1,134341.3,0,0,22,20,1,Personal Loan,232000,12,1
CUST004678,49,Female,Married,1,Postgraduate,Salaried,Tier 3,84418.2,0.866,10.9,12953.11,79071.54,73553.38,45,0.0,0.0,0.139,785,0,0,21805.42,2187072.6,0,1,16,17,1,Personal Loan,586000,48,0
CUST004679,30,Male,Married,0,High School,Salaried,Tier 3,27107.93,1.0,4.6,11879.96,25391.04,22025.07,27,3528.08,0.13,0.339,807,3,0,6928.13,342917.96,1,0,24,25,1,Home Loan,755000,240,1
CUST004680,28,Female,Married,0,Postgraduate,Salaried,Tier 1,80335.42,0.917,5.1,62969.54,75247.34,69739.73,60,15929.14,0.198,0.621,731,4,0,0.0,0.0,0,1,26,43,1,Personal Loan,552000,48,1
CUST004681,58,Female,Married,0,Graduate,Self-employed,Tier 2,118354.59,0.734,22.2,114675.96,110858.55,103696.23,61,0.0,0.0,0.216,786,0,0,6446.44,442600.36,0,0,4,9,0,Mortgage Loan,7654000,60,0
CUST004682,41,Female,Married,0,High School,Salaried,Tier 1,21799.82,0.85,7.3,10701.16,20419.12,17300.77,40,0.0,0.0,0.612,749,0,0,5128.23,46579.28,0,1,26,11,0,Personal Loan,120000,36,0
CUST004683,33,Male,Married,2,High School,Salaried,Tier 3,32461.75,0.847,0.8,14745.6,30405.77,24256.82,41,5753.96,0.177,0.23,707,1,1,10728.03,253613.94,0,0,24,32,0,Auto Loan,549000,48,1
CUST004684,33,Female,Single,1,Graduate,Salaried,Tier 1,39302.25,0.794,5.2,19116.69,36813.02,33566.68,30,0.0,0.0,0.33,765,0,0,2203.86,101179.05,1,0,27,27,1,Personal Loan,236000,48,1
CUST004685,33,Male,Married,0,Graduate,Business,Tier 2,38045.39,0.88,10.5,51242.19,35635.77,31519.37,39,9142.22,0.24,0.457,781,1,0,7412.41,116996.01,0,0,21,35,1,Mortgage Loan,2815000,84,0
CUST004686,32,Female,Single,1,Graduate,Self-employed,Tier 1,58179.15,0.634,10.7,31663.94,54494.35,37050.43,33,2050.81,0.035,0.445,769,1,0,5739.38,461297.79,0,0,23,31,0,Auto Loan,1293000,24,0
CUST004687,26,Female,Single,3,Postgraduate,Self-employed,Tier 2,36575.61,0.562,5.5,13160.59,34259.08,29375.79,46,0.0,0.0,0.297,758,0,0,0.0,0.0,1,0,33,32,1,Home Loan,1412000,360,0
CUST004688,23,Male,Single,0,High School,Government,Tier 3,15000.0,1.0,5.0,5752.28,14049.97,14636.97,32,0.0,0.0,0.477,731,0,1,8484.15,257491.01,1,0,33,27,1,Personal Loan,124000,48,1
CUST004689,38,Female,Married,3,Graduate,Self-employed,Tier 2,27741.03,0.617,7.8,9788.76,25984.04,21640.56,38,2308.13,0.083,0.183,674,2,1,12669.66,643635.99,0,0,25,27,1,Home Loan,1644000,300,0
CUST004690,33,Female,Single,0,High School,Salaried,Tier 3,22045.89,0.936,15.0,20727.03,20649.6,19449.68,34,6535.54,0.296,0.357,674,1,0,0.0,0.0,0,0,22,31,1,Personal Loan,129000,60,1
CUST004691,52,Female,Married,0,Graduate,Government,Tier 1,86203.1,1.0,6.3,94974.44,80743.39,67508.6,44,7508.25,0.087,0.472,697,1,0,0.0,0.0,0,1,14,11,1,Mortgage Loan,4891000,60,1
CUST004692,43,Male,Married,0,Graduate,Salaried,Tier 2,76119.81,0.963,8.0,14872.39,71298.73,63187.1,32,7225.23,0.095,0.34,699,1,2,11248.64,897782.52,0,0,25,18,1,Auto Loan,1705000,24,0
CUST004693,43,Female,Single,2,Postgraduate,Salaried,Tier 3,139772.22,0.768,4.7,57104.0,130919.68,105288.28,54,0.0,0.0,0.504,758,0,1,15709.06,961911.66,0,0,22,33,1,Auto Loan,3036000,72,0
CUST004694,32,Male,Married,2,Postgraduate,Salaried,Tier 2,52285.25,0.91,14.0,41552.03,48973.74,42486.72,45,8873.74,0.17,0.709,702,1,0,13416.43,345333.24,0,1,31,34,1,Personal Loan,432000,36,0
CUST004695,39,Female,Single,2,Postgraduate,Salaried,Tier 2,97580.91,0.793,4.5,64053.67,91400.58,88694.69,55,0.0,0.0,0.433,786,0,0,0.0,0.0,0,0,22,21,1,Personal Loan,711000,60,0
CUST004696,44,Female,Single,1,High School,Government,Tier 1,49169.93,0.955,6.8,22894.26,46055.73,37186.99,48,2495.07,0.051,0.266,760,2,0,21474.58,938412.41,0,1,19,18,1,Auto Loan,1052000,24,1
CUST004697,48,Female,Widowed,1,Postgraduate,Salaried,Tier 2,85085.67,0.949,7.9,80257.69,79696.73,74777.05,51,18747.12,0.22,0.298,740,1,0,22588.1,1640883.88,0,0,14,16,1,Home Loan,2900000,360,1
CUST004698,39,Female,Married,1,High School,Salaried,Tier 1,51981.22,0.743,2.5,69357.71,48688.97,35256.0,39,9050.14,0.174,0.268,736,1,0,13344.71,395377.01,0,1,14,35,1,Home Loan,3057000,240,0
CUST004699,52,Male,Single,0,Postgraduate,Self-employed,Tier 1,157051.27,0.635,8.9,56527.06,147104.36,126970.74,58,67366.23,0.429,0.669,675,2,0,50655.12,1659703.29,0,0,14,12,0,Auto Loan,1949000,48,0
CUST004700,40,Female,Married,1,Postgraduate,Business,Tier 1,142777.78,0.644,11.7,29843.14,133734.88,110550.31,48,18642.17,0.131,0.1,756,1,0,0.0,0.0,1,0,26,22,1,Personal Loan,929000,60,1
CUST004701,49,Male,Divorced,2,Graduate,Salaried,Tier 2,49691.66,0.893,10.3,26269.4,46544.42,40961.61,39,16083.64,0.324,0.193,745,2,0,0.0,0.0,0,0,14,9,0,Personal Loan,235000,12,0
CUST004702,35,Female,Married,1,Graduate,Salaried,Tier 1,73827.83,0.791,2.9,21091.28,69151.91,60842.36,43,1449.86,0.02,0.232,831,1,0,32995.63,1111448.68,0,0,22,32,1,Home Loan,2833000,300,1
CUST004703,21,Male,Married,0,Graduate,Self-employed,Tier 3,25385.17,0.725,3.0,22156.03,23777.39,22665.54,32,3326.28,0.131,0.314,712,1,0,8194.68,244064.53,0,1,29,39,1,Personal Loan,131000,36,1
CUST004704,43,Female,Married,0,Postgraduate,Salaried,Tier 2,95046.4,0.86,3.0,28071.36,89026.59,84267.28,35,23946.97,0.252,0.196,737,2,0,22292.35,726471.31,0,0,22,19,1,Auto Loan,1570000,84,0
CUST004705,48,Male,Married,3,Graduate,Salaried,Tier 3,49828.56,0.876,3.9,94539.78,46672.65,41735.11,40,0.0,0.0,0.235,731,0,0,503.24,7646.85,0,0,20,17,0,Personal Loan,470000,48,0
CUST004706,46,Female,Married,0,Graduate,Salaried,Tier 2,25661.37,0.898,9.4,7033.65,24036.1,24137.67,34,6709.29,0.261,0.119,746,2,0,0.0,0.0,0,0,20,23,0,Home Loan,819000,120,0
CUST004707,45,Male,Married,1,Graduate,Salaried,Tier 3,42893.51,0.657,1.3,22315.19,40176.83,33736.63,29,0.0,0.0,0.1,796,0,0,2784.05,20220.01,0,0,20,17,1,Personal Loan,335000,12,1
CUST004708,36,Male,Married,0,Postgraduate,Salaried,Tier 1,119893.03,0.795,4.2,76091.41,112299.55,80399.64,46,21920.63,0.183,0.273,743,3,0,69617.37,812268.17,0,1,29,27,1,Auto Loan,1191000,60,0
CUST004709,31,Male,Single,2,Graduate,Government,Tier 2,39727.57,1.0,5.8,14866.52,37211.41,31232.27,37,10529.55,0.265,0.345,723,1,0,8959.23,318911.65,0,0,35,31,1,Auto Loan,439000,48,0
CUST004710,46,Female,Single,1,Postgraduate,Salaried,Tier 1,104262.3,0.782,14.9,52277.27,97658.8,70050.9,37,0.0,0.0,0.204,776,0,0,45715.59,2800355.16,0,1,17,20,1,Mortgage Loan,6220000,120,1
CUST004711,45,Male,Married,0,Professional,Self-employed,Tier 1,97890.4,0.586,6.2,62043.33,91690.47,85062.6,41,0.0,0.0,0.114,709,0,0,6272.79,55565.56,0,1,16,17,1,Auto Loan,1829000,84,0
CUST004712,34,Female,Single,0,Graduate,Salaried,Tier 1,50595.62,0.851,5.5,93956.52,47391.12,40076.52,32,2041.89,0.04,0.415,746,2,0,16442.48,847360.94,0,1,36,30,1,Personal Loan,329000,60,0
CUST004713,52,Female,Single,2,Graduate,Salaried,Tier 2,88606.28,0.942,10.4,61733.24,82994.36,65655.34,38,33278.85,0.376,0.246,741,1,0,0.0,0.0,1,0,15,13,1,Personal Loan,831000,60,0
CUST004714,30,Male,Married,0,Graduate,Self-employed,Tier 2,40457.96,0.559,2.2,23664.46,37895.54,35320.06,41,0.0,0.0,0.26,718,0,1,14634.35,595734.65,0,0,26,37,1,Personal Loan,337000,36,0
CUST004715,34,Male,Divorced,0,High School,Business,Tier 1,34027.48,0.699,8.2,41470.21,31872.33,30029.86,35,9089.89,0.267,0.331,747,3,0,3486.77,71086.36,0,0,25,28,1,Auto Loan,468000,36,1
CUST004716,58,Female,Single,1,Graduate,Self-employed,Tier 3,21867.36,0.768,9.7,18725.96,20482.38,18546.21,26,548.98,0.025,0.336,732,1,0,421.86,29096.92,0,0,13,9,1,Personal Loan,156000,36,0
CUST004717,50,Male,Single,1,Professional,Government,Tier 3,53176.95,0.975,6.6,64329.27,49808.96,41795.98,37,0.0,0.0,0.03,740,0,0,21300.34,1485611.65,1,0,18,12,1,Personal Loan,364000,24,0
CUST004718,36,Male,Married,1,Graduate,Salaried,Tier 3,24888.38,0.801,9.7,8288.48,23312.06,20930.68,32,3731.19,0.15,0.361,710,3,0,0.0,0.0,0,0,15,26,0,Home Loan,747000,300,0
CUST004719,43,Female,Married,0,Graduate,Salaried,Tier 2,28830.83,0.963,5.8,6624.59,27004.82,24699.92,32,0.0,0.0,0.363,700,0,1,1099.09,71971.32,1,0,17,20,1,Home Loan,1510000,240,0
CUST004720,42,Female,Married,4,Professional,Salaried,Tier 2,53359.48,0.853,1.4,86991.38,49979.93,48258.35,33,14103.38,0.264,0.59,658,1,1,5422.43,109151.26,1,1,16,19,0,Auto Loan,1142000,72,0
CUST004721,21,Male,Married,2,Graduate,Self-employed,Tier 1,32450.01,0.707,3.0,24869.54,30394.77,24017.56,35,5054.26,0.156,0.33,688,1,1,0.0,0.0,1,0,30,35,1,Personal Loan,236000,36,1
CUST004722,30,Female,Married,0,High School,Self-employed,Tier 2,22386.01,0.607,5.6,8962.39,20968.18,19360.08,37,0.0,0.0,0.34,740,0,0,0.0,0.0,0,0,24,32,1,Auto Loan,456000,36,0
CUST004723,39,Female,Single,2,Graduate,Self-employed,Tier 1,123553.68,0.749,21.0,35226.41,115728.35,106583.77,47,0.0,0.0,0.165,727,0,0,12286.0,554570.16,0,0,27,27,1,Personal Loan,928000,36,1
CUST004724,36,Female,Married,0,High School,Government,Tier 3,15000.0,0.924,2.4,6487.67,14049.97,13174.11,29,1138.63,0.076,0.314,778,1,0,0.0,0.0,0,1,19,30,0,Home Loan,524000,360,0
CUST004725,43,Male,Married,0,High School,Salaried,Tier 2,49391.48,0.898,11.2,89282.2,46263.25,38264.96,41,0.0,0.0,0.512,727,0,0,1973.75,157436.88,0,1,20,18,0,Auto Loan,829000,24,0
CUST004726,52,Female,Single,1,High School,Self-employed,Tier 1,73282.15,0.524,6.5,19153.32,68640.79,52104.82,42,12485.74,0.17,0.22,716,1,1,17635.43,463147.87,0,0,18,14,1,Auto Loan,912000,60,1
